datetime,weather,temperature(C),feel_like(C),wind_speed(km/h),wind_direction,wind_gust(km/h),cloud(%),humidity(%),rain(mm),pressure
2015-12-10 10:00:00,Partly cloudy,7,6,7,ESE,14,58,78,0.0,1022
2015-12-10 11:00:00,Partly cloudy,7,6,7,ESE,14,58,78,0.0,1022
2015-12-10 12:00:00,Cloudy,9,9,6,ESE,8,67,71,0.1,1020
2015-12-10 13:00:00,Cloudy,9,9,6,ESE,8,67,71,0.1,1020
2015-12-10 14:00:00,Cloudy,9,9,6,ESE,8,67,71,0.1,1020
2015-12-10 15:00:00,Cloudy,8,8,6,NE,9,81,90,0.0,1018
2015-12-10 16:00:00,Cloudy,8,8,6,NE,9,81,90,0.0,1018
2015-12-10 17:00:00,Cloudy,8,8,6,NE,9,81,90,0.0,1018
2015-12-10 18:00:00,Cloudy,7,6,8,N,13,69,92,0.1,1016
2015-12-10 19:00:00,Cloudy,7,6,8,N,13,69,92,0.1,1016
2015-12-10 20:00:00,Cloudy,7,6,8,N,13,69,92,0.1,1016
2015-12-10 21:00:00,Partly cloudy,6,5,7,NNW,13,28,93,0.0,1016
2015-12-10 22:00:00,Partly cloudy,6,5,7,NNW,13,28,93,0.0,1016
2015-12-10 23:00:00,Partly cloudy,6,5,7,NNW,13,28,93,0.0,1016
2015-12-11 00:00:00,Partly cloudy,5,3,10,NNW,17,29,93,0.0,1014
2015-12-11 01:00:00,Partly cloudy,5,3,10,NNW,17,29,93,0.0,1014
2015-12-11 02:00:00,Partly cloudy,5,3,10,NNW,17,29,93,0.0,1014
2015-12-11 03:00:00,Clear,4,1,13,N,21,25,91,0.0,1013
2015-12-11 04:00:00,Clear,4,1,13,N,21,25,91,0.0,1013
2015-12-11 05:00:00,Clear,4,1,13,N,21,25,91,0.0,1013
2015-12-11 06:00:00,Partly cloudy,3,1,12,NNE,23,47,89,0.0,1014
2015-12-11 07:00:00,Partly cloudy,3,1,12,NNE,23,47,89,0.0,1014
2015-12-11 08:00:00,Partly cloudy,3,1,12,NNE,23,47,89,0.0,1014
2015-12-11 09:00:00,Partly cloudy,5,4,7,N,10,48,82,0.0,1017
2015-12-11 10:00:00,Partly cloudy,5,4,7,N,10,48,82,0.0,1017
2015-12-11 11:00:00,Partly cloudy,5,4,7,N,10,48,82,0.0,1017
2015-12-11 12:00:00,Sunny,9,6,24,ENE,31,20,59,0.0,1019
2015-12-11 13:00:00,Sunny,9,6,24,ENE,31,20,59,0.0,1019
2015-12-11 14:00:00,Sunny,9,6,24,ENE,31,20,59,0.0,1019
2015-12-11 15:00:00,Sunny,10,9,15,NE,17,2,54,0.0,1019
2015-12-11 16:00:00,Sunny,10,9,15,NE,17,2,54,0.0,1019
2015-12-11 17:00:00,Sunny,10,9,15,NE,17,2,54,0.0,1019
2015-12-11 18:00:00,Clear,6,5,14,ENE,21,0,66,0.0,1022
2015-12-11 19:00:00,Clear,6,5,14,ENE,21,0,66,0.0,1022
2015-12-11 20:00:00,Clear,6,5,14,ENE,21,0,66,0.0,1022
2015-12-11 21:00:00,Clear,3,5,7,ENE,9,0,72,0.0,1024
2015-12-11 22:00:00,Clear,3,5,7,ENE,9,0,72,0.0,1024
2015-12-11 23:00:00,Clear,3,5,7,ENE,9,0,72,0.0,1024
2015-12-12 00:00:00,Clear,2,2,11,ENE,14,0,71,0.0,1024
2015-12-12 01:00:00,Clear,2,2,11,ENE,14,0,71,0.0,1024
2015-12-12 02:00:00,Clear,2,2,11,ENE,14,0,71,0.0,1024
2015-12-12 03:00:00,Clear,1,5,6,ENE,7,0,76,0.0,1026
2015-12-12 04:00:00,Clear,1,5,6,ENE,7,0,76,0.0,1026
2015-12-12 05:00:00,Clear,1,5,6,ENE,7,0,76,0.0,1026
2015-12-12 06:00:00,Sunny,1,4,7,ENE,8,0,75,0.0,1027
2015-12-12 07:00:00,Sunny,1,4,7,ENE,8,0,75,0.0,1027
2015-12-12 08:00:00,Sunny,1,4,7,ENE,8,0,75,0.0,1027
2015-12-12 09:00:00,Sunny,2,5,7,ENE,8,0,68,0.0,1027
2015-12-12 10:00:00,Sunny,2,5,7,ENE,8,0,68,0.0,1027
2015-12-12 11:00:00,Sunny,2,5,7,ENE,8,0,68,0.0,1027
2015-12-12 12:00:00,Sunny,6,8,9,ENE,11,0,52,0.0,1026
2015-12-12 13:00:00,Sunny,6,8,9,ENE,11,0,52,0.0,1026
2015-12-12 14:00:00,Sunny,6,8,9,ENE,11,0,52,0.0,1026
2015-12-12 15:00:00,Sunny,7,12,5,E,6,0,47,0.0,1024
2015-12-12 16:00:00,Sunny,7,12,5,E,6,0,47,0.0,1024
2015-12-12 17:00:00,Sunny,7,12,5,E,6,0,47,0.0,1024
2015-12-12 18:00:00,Clear,3,5,2,E,5,12,65,0.0,1024
2015-12-12 19:00:00,Clear,3,5,2,E,5,12,65,0.0,1024
2015-12-12 20:00:00,Clear,3,5,2,E,5,12,65,0.0,1024
2015-12-12 21:00:00,Cloudy,3,3,4,NNE,8,75,60,0.0,1025
2015-12-12 22:00:00,Cloudy,3,3,4,NNE,8,75,60,0.0,1025
2015-12-12 23:00:00,Cloudy,3,3,4,NNE,8,75,60,0.0,1025
2015-12-13 00:00:00,Clear,2,3,4,NE,8,12,60,0.0,1025
2015-12-13 01:00:00,Clear,2,3,4,NE,8,12,60,0.0,1025
2015-12-13 02:00:00,Clear,2,3,4,NE,8,12,60,0.0,1025
2015-12-13 03:00:00,Partly cloudy,3,3,2,NNE,5,61,65,0.0,1025
2015-12-13 04:00:00,Partly cloudy,3,3,2,NNE,5,61,65,0.0,1025
2015-12-13 05:00:00,Partly cloudy,3,3,2,NNE,5,61,65,0.0,1025
2015-12-13 06:00:00,Partly cloudy,3,3,4,NE,8,49,63,0.0,1025
2015-12-13 07:00:00,Partly cloudy,3,3,4,NE,8,49,63,0.0,1025
2015-12-13 08:00:00,Partly cloudy,3,3,4,NE,8,49,63,0.0,1025
2015-12-13 09:00:00,Sunny,5,11,3,SE,4,2,58,0.0,1025
2015-12-13 10:00:00,Sunny,5,11,3,SE,4,2,58,0.0,1025
2015-12-13 11:00:00,Sunny,5,11,3,SE,4,2,58,0.0,1025
2015-12-13 12:00:00,Sunny,7,12,1,NW,2,0,46,0.0,1025
2015-12-13 13:00:00,Sunny,7,12,1,NW,2,0,46,0.0,1025
2015-12-13 14:00:00,Sunny,7,12,1,NW,2,0,46,0.0,1025
2015-12-13 15:00:00,Sunny,8,12,6,NNE,7,1,44,0.0,1023
2015-12-13 16:00:00,Sunny,8,12,6,NNE,7,1,44,0.0,1023
2015-12-13 17:00:00,Sunny,8,12,6,NNE,7,1,44,0.0,1023
2015-12-13 18:00:00,Clear,4,9,3,NNE,3,1,64,0.0,1024
2015-12-13 19:00:00,Clear,4,9,3,NNE,3,1,64,0.0,1024
2015-12-13 20:00:00,Clear,4,9,3,NNE,3,1,64,0.0,1024
2015-12-13 21:00:00,Clear,3,6,4,NNE,6,2,59,0.0,1025
2015-12-13 22:00:00,Clear,3,6,4,NNE,6,2,59,0.0,1025
2015-12-13 23:00:00,Clear,3,6,4,NNE,6,2,59,0.0,1025
2015-12-14 00:00:00,Clear,3,4,4,ENE,8,5,64,0.0,1025
2015-12-14 01:00:00,Clear,3,4,4,ENE,8,5,64,0.0,1025
2015-12-14 02:00:00,Clear,3,4,4,ENE,8,5,64,0.0,1025
2015-12-14 03:00:00,Clear,3,3,4,ENE,9,25,67,0.0,1024
2015-12-14 04:00:00,Clear,3,3,4,ENE,9,25,67,0.0,1024
2015-12-14 05:00:00,Clear,3,3,4,ENE,9,25,67,0.0,1024
2015-12-14 06:00:00,Partly cloudy,3,2,5,ENE,10,51,69,0.0,1023
2015-12-14 07:00:00,Partly cloudy,3,2,5,ENE,10,51,69,0.0,1023
2015-12-14 08:00:00,Partly cloudy,3,2,5,ENE,10,51,69,0.0,1023
2015-12-14 09:00:00,Overcast,4,3,7,E,12,100,65,0.0,1023
2015-12-14 10:00:00,Overcast,4,3,7,E,12,100,65,0.0,1023
2015-12-14 11:00:00,Overcast,4,3,7,E,12,100,65,0.0,1023
2015-12-14 12:00:00,Overcast,6,5,6,ENE,8,90,64,0.0,1022
2015-12-14 13:00:00,Overcast,6,5,6,ENE,8,90,64,0.0,1022
2015-12-14 14:00:00,Overcast,6,5,6,ENE,8,90,64,0.0,1022
2015-12-14 15:00:00,Overcast,5,5,6,NE,8,100,77,0.0,1020
2015-12-14 16:00:00,Overcast,5,5,6,NE,8,100,77,0.0,1020
2015-12-14 17:00:00,Overcast,5,5,6,NE,8,100,77,0.0,1020
2015-12-14 18:00:00,Light drizzle,5,4,4,ENE,7,100,85,0.6,1020
2015-12-14 19:00:00,Light drizzle,5,4,4,ENE,7,100,85,0.6,1020
2015-12-14 20:00:00,Light drizzle,5,4,4,ENE,7,100,85,0.6,1020
2015-12-14 21:00:00,Overcast,5,4,5,ENE,8,89,88,0.0,1019
2015-12-14 22:00:00,Overcast,5,4,5,ENE,8,89,88,0.0,1019
2015-12-14 23:00:00,Overcast,5,4,5,ENE,8,89,88,0.0,1019
2015-12-15 00:00:00,Patchy light drizzle,5,5,4,NW,6,75,92,0.3,1019
2015-12-15 01:00:00,Patchy light drizzle,5,5,4,NW,6,75,92,0.3,1019
2015-12-15 02:00:00,Patchy light drizzle,5,5,4,NW,6,75,92,0.3,1019
2015-12-15 03:00:00,Overcast,4,3,7,NW,12,100,93,0.0,1019
2015-12-15 04:00:00,Overcast,4,3,7,NW,12,100,93,0.0,1019
2015-12-15 05:00:00,Overcast,4,3,7,NW,12,100,93,0.0,1019
2015-12-15 06:00:00,Partly cloudy,4,3,9,NW,13,28,90,0.1,1019
2015-12-15 07:00:00,Partly cloudy,4,3,9,NW,13,28,90,0.1,1019
2015-12-15 08:00:00,Partly cloudy,4,3,9,NW,13,28,90,0.1,1019
2015-12-15 09:00:00,Partly cloudy,4,3,8,W,10,60,84,0.0,1019
2015-12-15 10:00:00,Partly cloudy,4,3,8,W,10,60,84,0.0,1019
2015-12-15 11:00:00,Partly cloudy,4,3,8,W,10,60,84,0.0,1019
2015-12-15 12:00:00,Cloudy,6,4,14,WNW,18,73,70,0.1,1018
2015-12-15 13:00:00,Cloudy,6,4,14,WNW,18,73,70,0.1,1018
2015-12-15 14:00:00,Cloudy,6,4,14,WNW,18,73,70,0.1,1018
2015-12-15 15:00:00,Cloudy,7,4,18,WNW,25,83,59,0.0,1018
2015-12-15 16:00:00,Cloudy,7,4,18,WNW,25,83,59,0.0,1018
2015-12-15 17:00:00,Cloudy,7,4,18,WNW,25,83,59,0.0,1018
2015-12-15 18:00:00,Cloudy,5,1,21,WNW,32,86,66,0.0,1019
2015-12-15 19:00:00,Cloudy,5,1,21,WNW,32,86,66,0.0,1019
2015-12-15 20:00:00,Cloudy,5,1,21,WNW,32,86,66,0.0,1019
2015-12-15 21:00:00,Overcast,3,-1,19,WNW,29,88,68,0.0,1019
2015-12-15 22:00:00,Overcast,3,-1,19,WNW,29,88,68,0.0,1019
2015-12-15 23:00:00,Overcast,3,-1,19,WNW,29,88,68,0.0,1019
2015-12-16 00:00:00,Cloudy,2,-2,13,NW,20,80,66,0.0,1019
2015-12-16 01:00:00,Cloudy,2,-2,13,NW,20,80,66,0.0,1019
2015-12-16 02:00:00,Cloudy,2,-2,13,NW,20,80,66,0.0,1019
2015-12-16 03:00:00,Cloudy,0,-3,13,NW,20,80,63,0.0,1019
2015-12-16 04:00:00,Cloudy,0,-3,13,NW,20,80,63,0.0,1019
2015-12-16 05:00:00,Cloudy,0,-3,13,NW,20,80,63,0.0,1019
2015-12-16 06:00:00,Patchy light snow,0,-3,11,NW,16,40,58,0.0,1018
2015-12-16 07:00:00,Patchy light snow,0,-3,11,NW,16,40,58,0.0,1018
2015-12-16 08:00:00,Patchy light snow,0,-3,11,NW,16,40,58,0.0,1018
2015-12-16 09:00:00,Partly cloudy,0,-2,10,NW,12,46,50,0.0,1019
2015-12-16 10:00:00,Partly cloudy,0,-2,10,NW,12,46,50,0.0,1019
2015-12-16 11:00:00,Partly cloudy,0,-2,10,NW,12,46,50,0.0,1019
2015-12-16 12:00:00,Partly cloudy,2,-3,22,NW,27,53,44,0.0,1017
2015-12-16 13:00:00,Partly cloudy,2,-3,22,NW,27,53,44,0.0,1017
2015-12-16 14:00:00,Partly cloudy,2,-3,22,NW,27,53,44,0.0,1017
2015-12-16 15:00:00,Partly cloudy,1,-5,27,WNW,35,25,46,0.0,1017
2015-12-16 16:00:00,Partly cloudy,1,-5,27,WNW,35,25,46,0.0,1017
2015-12-16 17:00:00,Partly cloudy,1,-5,27,WNW,35,25,46,0.0,1017
2015-12-16 18:00:00,Clear,-2,-9,30,NW,44,4,52,0.0,1019
2015-12-16 19:00:00,Clear,-2,-9,30,NW,44,4,52,0.0,1019
2015-12-16 20:00:00,Clear,-2,-9,30,NW,44,4,52,0.0,1019
2015-12-16 21:00:00,Clear,-3,-10,26,WNW,36,3,50,0.0,1021
2015-12-16 22:00:00,Clear,-3,-10,26,WNW,36,3,50,0.0,1021
2015-12-16 23:00:00,Clear,-3,-10,26,WNW,36,3,50,0.0,1021
2015-12-17 00:00:00,Clear,-4,-11,29,NW,40,2,48,0.0,1022
2015-12-17 01:00:00,Clear,-4,-11,29,NW,40,2,48,0.0,1022
2015-12-17 02:00:00,Clear,-4,-11,29,NW,40,2,48,0.0,1022
2015-12-17 03:00:00,Clear,-5,-10,18,NW,21,0,40,0.0,1023
2015-12-17 04:00:00,Clear,-5,-10,18,NW,21,0,40,0.0,1023
2015-12-17 05:00:00,Clear,-5,-10,18,NW,21,0,40,0.0,1023
2015-12-17 06:00:00,Sunny,-5,-12,24,NW,33,0,38,0.0,1025
2015-12-17 07:00:00,Sunny,-5,-12,24,NW,33,0,38,0.0,1025
2015-12-17 08:00:00,Sunny,-5,-12,24,NW,33,0,38,0.0,1025
2015-12-17 09:00:00,Sunny,-6,-7,11,NW,12,0,34,0.0,1026
2015-12-17 10:00:00,Sunny,-6,-7,11,NW,12,0,34,0.0,1026
2015-12-17 11:00:00,Sunny,-6,-7,11,NW,12,0,34,0.0,1026
2015-12-17 12:00:00,Sunny,-3,-9,20,NW,23,0,27,0.0,1027
2015-12-17 13:00:00,Sunny,-3,-9,20,NW,23,0,27,0.0,1027
2015-12-17 14:00:00,Sunny,-3,-9,20,NW,23,0,27,0.0,1027
2015-12-17 15:00:00,Sunny,-3,-1,6,WNW,7,0,27,0.0,1027
2015-12-17 16:00:00,Sunny,-3,-1,6,WNW,7,0,27,0.0,1027
2015-12-17 17:00:00,Sunny,-3,-1,6,WNW,7,0,27,0.0,1027
2015-12-17 18:00:00,Clear,-4,-3,7,NNW,8,0,34,0.0,1029
2015-12-17 19:00:00,Clear,-4,-3,7,NNW,8,0,34,0.0,1029
2015-12-17 20:00:00,Clear,-4,-3,7,NNW,8,0,34,0.0,1029
2015-12-17 21:00:00,Clear,-4,0,0,WSW,0,0,38,0.0,1030
2015-12-17 22:00:00,Clear,-4,0,0,WSW,0,0,38,0.0,1030
2015-12-17 23:00:00,Clear,-4,0,0,WSW,0,0,38,0.0,1030
2015-12-18 00:00:00,Clear,-4,0,2,NW,2,0,39,0.0,1031
2015-12-18 01:00:00,Clear,-4,0,2,NW,2,0,39,0.0,1031
2015-12-18 02:00:00,Clear,-4,0,2,NW,2,0,39,0.0,1031
2015-12-18 03:00:00,Clear,-4,2,3,NW,3,0,41,0.0,1031
2015-12-18 04:00:00,Clear,-4,2,3,NW,3,0,41,0.0,1031
2015-12-18 05:00:00,Clear,-4,2,3,NW,3,0,41,0.0,1031
2015-12-18 06:00:00,Sunny,-4,0,4,ESE,5,0,44,0.0,1031
2015-12-18 07:00:00,Sunny,-4,0,4,ESE,5,0,44,0.0,1031
2015-12-18 08:00:00,Sunny,-4,0,4,ESE,5,0,44,0.0,1031
2015-12-18 09:00:00,Cloudy,-3,-5,7,SE,10,66,43,0.0,1032
2015-12-18 10:00:00,Cloudy,-3,-5,7,SE,10,66,43,0.0,1032
2015-12-18 11:00:00,Cloudy,-3,-5,7,SE,10,66,43,0.0,1032
2015-12-18 12:00:00,Cloudy,-3,-5,7,SE,10,66,45,0.0,1031
2015-12-18 13:00:00,Cloudy,-3,-5,7,SE,10,66,45,0.0,1031
2015-12-18 14:00:00,Cloudy,-3,-5,7,SE,10,66,45,0.0,1031
2015-12-18 15:00:00,Cloudy,-3,-5,8,SSE,11,67,47,0.0,1031
2015-12-18 16:00:00,Cloudy,-3,-5,8,SSE,11,67,47,0.0,1031
2015-12-18 17:00:00,Cloudy,-3,-5,8,SSE,11,67,47,0.0,1031
2015-12-18 18:00:00,Cloudy,-3,-5,8,SSE,12,68,50,0.0,1030
2015-12-18 19:00:00,Cloudy,-3,-5,8,SSE,12,68,50,0.0,1030
2015-12-18 20:00:00,Cloudy,-3,-5,8,SSE,12,68,50,0.0,1030
2015-12-18 21:00:00,Cloudy,-3,-5,9,S,13,70,55,0.1,1028
2015-12-18 22:00:00,Cloudy,-3,-5,9,S,13,70,55,0.1,1028
2015-12-18 23:00:00,Cloudy,-3,-5,9,S,13,70,55,0.1,1028
2015-12-19 00:00:00,Light freezing rain,-3,-5,11,WSW,16,73,64,0.1,1026
2015-12-19 01:00:00,Light freezing rain,-3,-5,11,WSW,16,73,64,0.1,1026
2015-12-19 02:00:00,Light freezing rain,-3,-5,11,WSW,16,73,64,0.1,1026
2015-12-19 03:00:00,Partly cloudy,-4,-4,7,SW,11,34,63,0.0,1026
2015-12-19 04:00:00,Partly cloudy,-4,-4,7,SW,11,34,63,0.0,1026
2015-12-19 05:00:00,Partly cloudy,-4,-4,7,SW,11,34,63,0.0,1026
2015-12-19 06:00:00,Light freezing rain,-4,-5,10,WSW,14,85,65,0.1,1026
2015-12-19 07:00:00,Light freezing rain,-4,-5,10,WSW,14,85,65,0.1,1026
2015-12-19 08:00:00,Light freezing rain,-4,-5,10,WSW,14,85,65,0.1,1026
2015-12-19 09:00:00,Partly cloudy,-3,-5,8,S,11,31,61,0.0,1026
2015-12-19 10:00:00,Partly cloudy,-3,-5,8,S,11,31,61,0.0,1026
2015-12-19 11:00:00,Partly cloudy,-3,-5,8,S,11,31,61,0.0,1026
2015-12-19 12:00:00,Light freezing rain,-1,-3,11,SSW,14,88,52,0.0,1025
2015-12-19 13:00:00,Light freezing rain,-1,-3,11,SSW,14,88,52,0.0,1025
2015-12-19 14:00:00,Light freezing rain,-1,-3,11,SSW,14,88,52,0.0,1025
2015-12-19 15:00:00,Partly cloudy,1,-1,9,SW,12,47,53,0.0,1024
2015-12-19 16:00:00,Partly cloudy,1,-1,9,SW,12,47,53,0.0,1024
2015-12-19 17:00:00,Partly cloudy,1,-1,9,SW,12,47,53,0.0,1024
2015-12-19 18:00:00,Light freezing rain,-1,-3,10,WSW,16,74,63,0.0,1024
2015-12-19 19:00:00,Light freezing rain,-1,-3,10,WSW,16,74,63,0.0,1024
2015-12-19 20:00:00,Light freezing rain,-1,-3,10,WSW,16,74,63,0.0,1024
2015-12-19 21:00:00,Partly cloudy,-2,-3,8,SSW,13,43,66,0.0,1024
2015-12-19 22:00:00,Partly cloudy,-2,-3,8,SSW,13,43,66,0.0,1024
2015-12-19 23:00:00,Partly cloudy,-2,-3,8,SSW,13,43,66,0.0,1024
2015-12-20 00:00:00,Light freezing rain,-2,-4,10,SSW,16,74,70,0.1,1023
2015-12-20 01:00:00,Light freezing rain,-2,-4,10,SSW,16,74,70,0.1,1023
2015-12-20 02:00:00,Light freezing rain,-2,-4,10,SSW,16,74,70,0.1,1023
2015-12-20 03:00:00,Partly cloudy,-3,-2,5,WSW,7,34,72,0.0,1024
2015-12-20 04:00:00,Partly cloudy,-3,-2,5,WSW,7,34,72,0.0,1024
2015-12-20 05:00:00,Partly cloudy,-3,-2,5,WSW,7,34,72,0.0,1024
2015-12-20 06:00:00,Light freezing rain,-3,-3,7,WSW,11,74,72,0.3,1024
2015-12-20 07:00:00,Light freezing rain,-3,-3,7,WSW,11,74,72,0.3,1024
2015-12-20 08:00:00,Light freezing rain,-3,-3,7,WSW,11,74,72,0.3,1024
2015-12-20 09:00:00,Sunny,-2,-3,8,ESE,11,20,67,0.0,1025
2015-12-20 10:00:00,Sunny,-2,-3,8,ESE,11,20,67,0.0,1025
2015-12-20 11:00:00,Sunny,-2,-3,8,ESE,11,20,67,0.0,1025
2015-12-20 12:00:00,Light freezing rain,0,0,11,S,13,71,52,0.0,1025
2015-12-20 13:00:00,Light freezing rain,0,0,11,S,13,71,52,0.0,1025
2015-12-20 14:00:00,Light freezing rain,0,0,11,S,13,71,52,0.0,1025
2015-12-20 15:00:00,Partly cloudy,1,0,8,SSW,10,34,53,0.0,1024
2015-12-20 16:00:00,Partly cloudy,1,0,8,SSW,10,34,53,0.0,1024
2015-12-20 17:00:00,Partly cloudy,1,0,8,SSW,10,34,53,0.0,1024
2015-12-20 18:00:00,Light freezing rain,-1,-3,10,S,15,70,65,0.0,1025
2015-12-20 19:00:00,Light freezing rain,-1,-3,10,S,15,70,65,0.0,1025
2015-12-20 20:00:00,Light freezing rain,-1,-3,10,S,15,70,65,0.0,1025
2015-12-20 21:00:00,Partly cloudy,-2,-2,6,SE,9,43,66,0.0,1026
2015-12-20 22:00:00,Partly cloudy,-2,-2,6,SE,9,43,66,0.0,1026
2015-12-20 23:00:00,Partly cloudy,-2,-2,6,SE,9,43,66,0.0,1026
2015-12-21 00:00:00,Partly cloudy,-1,-2,6,SE,9,49,67,0.0,1026
2015-12-21 01:00:00,Partly cloudy,-1,-2,6,SE,9,49,67,0.0,1026
2015-12-21 02:00:00,Partly cloudy,-1,-2,6,SE,9,49,67,0.0,1026
2015-12-21 03:00:00,Partly cloudy,-1,-2,7,SE,10,57,67,0.0,1025
2015-12-21 04:00:00,Partly cloudy,-1,-2,7,SE,10,57,67,0.0,1025
2015-12-21 05:00:00,Partly cloudy,-1,-2,7,SE,10,57,67,0.0,1025
2015-12-21 06:00:00,Partly cloudy,0,-2,7,SE,11,72,69,0.0,1025
2015-12-21 07:00:00,Partly cloudy,0,-2,7,SE,11,72,69,0.0,1025
2015-12-21 08:00:00,Partly cloudy,0,-2,7,SE,11,72,69,0.0,1025
2015-12-21 09:00:00,Overcast,1,-1,8,ESE,13,100,71,0.0,1025
2015-12-21 10:00:00,Overcast,1,-1,8,ESE,13,100,71,0.0,1025
2015-12-21 11:00:00,Overcast,1,-1,8,ESE,13,100,71,0.0,1025
2015-12-21 12:00:00,Cloudy,3,2,5,ENE,6,81,71,0.1,1026
2015-12-21 13:00:00,Cloudy,3,2,5,ENE,6,81,71,0.1,1026
2015-12-21 14:00:00,Cloudy,3,2,5,ENE,6,81,71,0.1,1026
2015-12-21 15:00:00,Sunny,4,5,10,NNW,12,0,70,0.0,1027
2015-12-21 16:00:00,Sunny,4,5,10,NNW,12,0,70,0.0,1027
2015-12-21 17:00:00,Sunny,4,5,10,NNW,12,0,70,0.0,1027
2015-12-21 18:00:00,Clear,0,1,4,NE,8,3,85,0.0,1028
2015-12-21 19:00:00,Clear,0,1,4,NE,8,3,85,0.0,1028
2015-12-21 20:00:00,Clear,0,1,4,NE,8,3,85,0.0,1028
2015-12-21 21:00:00,Clear,-1,4,3,ESE,4,0,85,0.0,1029
2015-12-21 22:00:00,Clear,-1,4,3,ESE,4,0,85,0.0,1029
2015-12-21 23:00:00,Clear,-1,4,3,ESE,4,0,85,0.0,1029
2015-12-22 00:00:00,Clear,-1,4,1,WNW,1,0,84,0.0,1029
2015-12-22 01:00:00,Clear,-1,4,1,WNW,1,0,84,0.0,1029
2015-12-22 02:00:00,Clear,-1,4,1,WNW,1,0,84,0.0,1029
2015-12-22 03:00:00,Clear,-1,6,3,NNE,3,0,85,0.0,1031
2015-12-22 04:00:00,Clear,-1,6,3,NNE,3,0,85,0.0,1031
2015-12-22 05:00:00,Clear,-1,6,3,NNE,3,0,85,0.0,1031
2015-12-22 06:00:00,Sunny,0,3,6,NE,7,1,77,0.0,1030
2015-12-22 07:00:00,Sunny,0,3,6,NE,7,1,77,0.0,1030
2015-12-22 08:00:00,Sunny,0,3,6,NE,7,1,77,0.0,1030
2015-12-22 09:00:00,Sunny,1,4,5,ENE,6,3,68,0.0,1030
2015-12-22 10:00:00,Sunny,1,4,5,ENE,6,3,68,0.0,1030
2015-12-22 11:00:00,Sunny,1,4,5,ENE,6,3,68,0.0,1030
2015-12-22 12:00:00,Sunny,4,5,4,ENE,5,15,51,0.0,1029
2015-12-22 13:00:00,Sunny,4,5,4,ENE,5,15,51,0.0,1029
2015-12-22 14:00:00,Sunny,4,5,4,ENE,5,15,51,0.0,1029
2015-12-22 15:00:00,Cloudy,5,5,4,NNE,5,81,49,0.0,1028
2015-12-22 16:00:00,Cloudy,5,5,4,NNE,5,81,49,0.0,1028
2015-12-22 17:00:00,Cloudy,5,5,4,NNE,5,81,49,0.0,1028
2015-12-22 18:00:00,Partly cloudy,2,2,6,ENE,12,50,59,0.0,1027
2015-12-22 19:00:00,Partly cloudy,2,2,6,ENE,12,50,59,0.0,1027
2015-12-22 20:00:00,Partly cloudy,2,2,6,ENE,12,50,59,0.0,1027
2015-12-22 21:00:00,Clear,1,0,6,E,12,17,51,0.0,1026
2015-12-22 22:00:00,Clear,1,0,6,E,12,17,51,0.0,1026
2015-12-22 23:00:00,Clear,1,0,6,E,12,17,51,0.0,1026
2015-12-23 00:00:00,Partly cloudy,1,1,4,E,9,43,46,0.0,1026
2015-12-23 01:00:00,Partly cloudy,1,1,4,E,9,43,46,0.0,1026
2015-12-23 02:00:00,Partly cloudy,1,1,4,E,9,43,46,0.0,1026
2015-12-23 03:00:00,Partly cloudy,2,2,6,ENE,12,47,52,0.0,1025
2015-12-23 04:00:00,Partly cloudy,2,2,6,ENE,12,47,52,0.0,1025
2015-12-23 05:00:00,Partly cloudy,2,2,6,ENE,12,47,52,0.0,1025
2015-12-23 06:00:00,Cloudy,3,2,5,ENE,11,72,59,0.0,1024
2015-12-23 07:00:00,Cloudy,3,2,5,ENE,11,72,59,0.0,1024
2015-12-23 08:00:00,Cloudy,3,2,5,ENE,11,72,59,0.0,1024
2015-12-23 09:00:00,Cloudy,3,3,4,ENE,8,77,74,0.0,1023
2015-12-23 10:00:00,Cloudy,3,3,4,ENE,8,77,74,0.0,1023
2015-12-23 11:00:00,Cloudy,3,3,4,ENE,8,77,74,0.0,1023
2015-12-23 12:00:00,Partly cloudy,6,7,3,NE,4,33,69,0.1,1023
2015-12-23 13:00:00,Partly cloudy,6,7,3,NE,4,33,69,0.1,1023
2015-12-23 14:00:00,Partly cloudy,6,7,3,NE,4,33,69,0.1,1023
2015-12-23 15:00:00,Sunny,8,7,10,WNW,12,6,57,0.0,1021
2015-12-23 16:00:00,Sunny,8,7,10,WNW,12,6,57,0.0,1021
2015-12-23 17:00:00,Sunny,8,7,10,WNW,12,6,57,0.0,1021
2015-12-23 18:00:00,Clear,4,3,10,NW,18,4,60,0.0,1022
2015-12-23 19:00:00,Clear,4,3,10,NW,18,4,60,0.0,1022
2015-12-23 20:00:00,Clear,4,3,10,NW,18,4,60,0.0,1022
2015-12-23 21:00:00,Clear,2,5,5,NNW,7,0,61,0.0,1022
2015-12-23 22:00:00,Clear,2,5,5,NNW,7,0,61,0.0,1022
2015-12-23 23:00:00,Clear,2,5,5,NNW,7,0,61,0.0,1022
2015-12-24 00:00:00,Clear,1,2,5,NW,10,3,63,0.0,1022
2015-12-24 01:00:00,Clear,1,2,5,NW,10,3,63,0.0,1022
2015-12-24 02:00:00,Clear,1,2,5,NW,10,3,63,0.0,1022
2015-12-24 03:00:00,Cloudy,1,0,5,NNW,11,80,74,0.0,1021
2015-12-24 04:00:00,Cloudy,1,0,5,NNW,11,80,74,0.0,1021
